instructions,LLC-stores,L1-icache-load-misses,branch-load-misses,node-load-misses,rd_req,rd_bytes,wr_req,wr_bytes,flush_operations,rd_total_times,wr_total_times,flush_total_times,label
26748015,23044,612239,100641,3,2,52736,5,243712,0,57752138,166201855,0,1
21274268,18498,143840,42305,1,5,232960,49,4598272,0,10758387,116681715,0,1
37096823,19273,725744,61961,1,7,503296,54,4061184,0,70245610,565236111,0,1
31911904,19238,834556,39402,16,19,1452032,96,8949760,0,66049154,427605260,0,1
78314675,11600,637083,37580,7,0,0,51,5419520,0,0,31990109,0,1
20078630,41857,703124,49624,12,7,709120,31,3366912,0,142066176,1104676631,0,1
52221000,14077,825509,42184,34,8,823296,41,4396544,0,71382561,181841838,0,1
51623390,15577,867861,71237,4,5,305664,58,3598848,0,38038893,318753908,0,1
30304161,16969,643805,103439,7,0,0,125,8826368,0,0,422522470,0,1
33018125,23366,874920,154409,3,3,151552,17,1491968,0,67658319,31816722,0,1
56455046,33669,1180158,160848,3,5,289280,87,8868864,0,16433545,708633083,0,1
40338568,15552,978465,68473,2,0,0,66,7510016,0,0,34555190,0,1
54997746,20069,385340,80224,0,9,1048576,27,2971136,0,154927808,714106287,0,1
23418864,19138,1084332,62972,4,13,1078272,44,2279424,0,52845054,168874125,0,1
21383820,25055,925595,72050,0,17,1583616,44,4164608,0,58375816,312285345,0,1
27140255,27974,1138306,72282,32,14,1477632,69,7285248,0,35172151,344831362,0,1
29985832,29945,1270648,75209,3,18,1442816,21,2146304,0,1872770,8084462,0,1
27901050,24850,731708,95575,30,16,233984,172,2248704,1,1497476,15605188,19125551,1
71061367,22030,1009822,57073,3,24,1378816,53,1064960,1,12184503,4357322,9907851,1
26265958,21584,559026,65706,0,37,2209280,0,0,0,10331475,0,0,1
27317287,40857,1433028,119457,1,32,1929216,0,0,0,10802318,0,0,1
29313602,25552,1011536,104383,0,50,4502016,0,0,0,35632747,0,0,1
29015081,28119,1469958,124663,0,42,3602944,0,0,0,19171354,0,0,1
35575027,22163,1181197,116055,2,42,3311104,0,0,0,23923774,0,0,1
51336804,35887,778568,143278,4,31,2774016,0,0,0,19799728,0,0,1
47632528,29976,1052136,129857,27,36,3582976,0,0,0,27546934,0,0,1
50086604,25483,968602,96526,8,51,5045760,2,8192,0,47548643,238252,0,1
18348486,10893,1241510,98357,8,40,4332544,0,0,0,43160280,0,0,1
17933615,351,1425207,109871,0,41,3905536,0,0,0,34503235,0,0,1
40294653,18967,1189414,127806,0,30,3525120,0,0,0,24177174,0,0,1
24475262,12545,1186069,105144,0,38,3531776,0,0,0,34177398,0,0,1
20994054,14770,1439268,102096,0,43,4139008,0,0,0,30559056,0,0,1
21471157,30171,825451,125557,1,34,2320384,0,0,0,15226907,0,0,1
28712111,16185,1306830,112027,0,26,2763776,2,57344,0,21790543,145727,0,1
38355868,31410,889047,91397,5,45,3704832,0,0,0,17994659,0,0,1
67133191,25419,1240948,155481,3,39,3185664,2,131072,0,18457350,2356732,0,1
13889534,26800,834773,89530,0,30,2641920,0,0,0,22025202,0,0,1
59512863,28643,1425733,109686,0,40,2396160,2,8192,0,17415624,429053,0,1
30618499,23291,1495918,98066,2,28,1593856,20,1826816,0,6900642,7840956,0,1
53420383,26847,976174,98791,0,38,3276288,2,8192,0,27494919,363265,0,1
56604110,27927,903085,146222,4,35,2340864,1,4096,0,13658463,228465,0,1
31172296,8412,1276052,133536,3,56,4618752,0,0,0,31735211,0,0,1
38998216,20511,1372429,114223,0,40,2679296,0,0,0,15041520,0,0,1
44440826,25904,1262650,94986,23,45,2429440,1,4096,0,14457077,7165576,0,1
42371891,31702,788027,128418,3,23,1614336,11,45056,0,9128458,7301335,0,1
37836159,26481,1426267,127753,0,28,1382912,7,28672,0,10030677,3694476,0,1
31348919,19984,931494,140073,0,48,4383232,1,4096,0,24276344,1742083,0,1
35071235,30607,1004868,136677,0,15,1415680,59,6172672,0,8692129,92016374,0,1
43263593,30242,1146716,139985,0,0,0,18,1974272,0,0,6120928,0,1
26816497,40946,1080401,120011,1,4,229376,105,10797056,0,40171487,376242616,0,1
45655784,15969,948167,134610,0,0,0,36,3825664,0,0,10599891,0,1
56602224,40245,917277,142876,0,0,0,0,0,0,0,0,0,1
33253709,21928,975172,134402,8,4,239616,50,5580288,0,138315958,939794504,0,1
64832181,22645,1097508,123915,14,3,163840,49,5561344,0,53292725,683343065,0,1
39047683,32740,975485,151566,13,5,369152,22,2059776,0,69274098,313297997,0,1
71613665,22192,1074640,139567,0,4,313856,42,4877824,0,16916975,184574588,0,1
66131541,33291,1136028,133238,2,4,148992,75,7946240,0,25077204,414255382,0,1
41104163,22741,1010883,120530,0,3,174592,20,2120704,0,37166674,396667998,0,1
67395111,36532,1038237,96011,2,10,1052672,47,3953152,0,17994885,228240493,0,1
40595117,34482,973463,3046,1,7,515072,58,5232640,0,91254157,412664421,0,1
62314688,31531,529952,2866,2,19,2240512,55,5242880,0,22996318,461245075,0,1
49900539,29724,467530,91904,0,8,863232,26,2537472,0,51619009,191273494,0,1
29254795,24579,985702,150823,0,10,1134592,51,3373568,0,106076460,223470982,0,1
30255729,38279,870935,125398,7,10,1174528,77,4080128,0,83644079,276699430,0,1
64818687,22498,927506,138676,1,25,3005440,32,1169920,0,90343114,155645125,0,1
45874911,28175,1103771,143070,0,17,1846784,69,4833792,0,85590798,314414913,0,1
36847525,22331,1141819,114760,0,15,1581056,44,1182720,0,29468420,112547612,0,1
32057306,29623,1000479,136504,2,13,1231360,31,2369536,0,22380933,162749356,0,1
33383632,36797,845479,106927,1,4,288256,74,8282624,0,14951972,259654035,0,1
40265667,31199,950760,72934,0,7,615424,48,4595712,0,62161515,351712611,0,1
37039712,33407,410519,96690,4,6,454656,75,7677440,0,47815308,488941707,0,1
32407990,31993,351872,70353,0,12,1336320,34,3538944,0,58334486,344199866,0,1
35635766,24637,601369,108799,0,24,1745920,20,2321920,0,40449308,277170516,0,1
48568105,28129,582642,83355,0,34,2787328,0,0,0,21615650,0,0,1
28553377,26564,813367,123802,0,37,3348480,0,0,0,22858318,0,0,1
34784820,11022,948550,116318,1,41,4292608,1,4096,0,34388738,280847,0,1
41003675,39477,996831,104415,6,16,1590272,2,8192,0,7918190,6073274,0,1
29061327,29073,1072144,34559,11,27,3104768,0,0,0,31691246,0,0,1
28211999,39457,816551,151148,0,29,1748480,9,36864,0,5027419,1161955,0,1
38322507,31372,473725,107397,3,20,1319424,19,720896,0,3826638,13160322,0,1
38866814,25164,550653,131957,1,39,3014144,4,16384,0,21713833,1228108,0,1
32166805,32120,980564,180490,1,25,1429504,5,20480,0,4476120,1586071,0,1
33840406,24775,1138647,138279,0,19,1074688,20,626688,0,4251670,15427300,0,1
38473824,35278,1092256,97991,0,52,4793344,3,12288,0,27717101,784745,0,1
30995419,38898,789977,58109,0,30,2327552,1,4096,0,10094270,120055,0,1
34729035,32097,836056,45312,1,33,2246144,2,8192,0,12965544,615373,0,1
29928559,22804,711845,123893,1,32,2123776,8,32768,0,9160359,1831141,0,1
31507414,32160,567659,141297,1,25,1033216,19,794624,0,3734242,8496627,0,1
44315652,30354,605924,93742,1,22,858624,4,16384,0,3464098,823108,0,1
31943897,32228,817569,124554,0,25,970752,5,20480,0,3129675,1376779,0,1
113831404,25195,867221,90688,1,29,1043456,5,20480,0,3652680,7493370,0,1
44577585,34675,1009051,135522,0,35,1318400,7,28672,0,4811365,2846808,0,1
37056209,24319,1164847,122316,7,45,2842624,2,8192,0,25449538,2262739,0,1
38966917,26477,708476,94679,1,41,3854848,14,753664,0,26644639,3317791,0,1
40999940,27264,603152,126979,1,36,3679232,1,4096,0,55118890,3410039,0,1
86442232,28652,1088406,108086,1,49,160256,0,0,0,3419084,0,0,1
29794047,38120,1341517,97054,4,30,775680,8,528384,0,5754479,5518670,0,1
29841310,23159,449938,152468,2,31,1692672,5,24576,0,14089032,7701478,0,1
36904668,36774,721941,97512,5,38,2735616,16,270336,0,20445466,9226589,0,1
62192099,38146,296863,130044,0,42,248320,0,0,0,3200064,0,0,1
39009352,32551,624892,78731,5,48,171008,0,0,0,3551241,0,0,1
58844730,22014,985183,157915,2,35,2097152,10,958464,1,35826399,10568129,2357767,1
27272848,36136,927084,149094,1,40,827904,13,393216,1,5924072,7980813,571441,1
27449991,36418,1102278,96715,0,44,2763264,0,0,0,18867691,0,0,1
38920094,29645,641165,131639,0,7,703488,28,2766848,0,26077147,154027687,0,1
73618255,27614,717141,131207,0,18,2209280,46,4788224,0,87775119,417523936,0,1
29215118,30903,360937,105825,0,12,1354240,46,4529664,0,56086847,499319614,0,1
27230624,33458,506252,128863,0,15,1661440,40,4245504,0,63997558,371072240,0,1
26081471,6112,760811,116063,0,15,1533952,50,4019200,0,35208111,319025305,0,1
39411673,20974,740105,122325,0,13,1300480,85,5661696,1,37415759,204847839,886150,1
42129494,33599,611243,82512,2,0,0,102,9205760,0,0,56734332,0,1
42915471,19003,620725,109267,2,3,323072,12,567808,0,117619549,324586093,0,1
58533186,29283,345539,128165,7,14,1453568,61,3172352,0,17643514,65170595,0,1
44825628,15500,20255,136673,0,15,1576960,53,3373568,0,93388111,366552686,0,1
23548811,32241,405512,159559,1,3,148992,109,9592832,0,17141008,361427979,0,1
14162225,31457,639957,104653,0,1,1024,33,2867200,0,20558653,209503552,0,1
26750241,31297,326029,143690,7,1,17408,129,13716992,0,11268623,321850475,0,1
40083567,28496,51202,126005,0,0,0,0,0,0,0,0,0,1
23026063,27246,138557,82102,0,3,13312,31,3534336,0,76109265,711297103,0,1
18329322,32717,136871,62206,1,3,6144,27,2884608,0,26849277,165071778,0,1
17719527,25756,348015,69706,5,3,10752,63,5902848,0,19336506,240838696,0,1
16780052,25382,50462,143096,1,0,0,43,4364288,0,0,18436192,0,1
8200270,21433,25349,115765,1,2,4608,49,4713472,0,47927712,509343960,0,1
7576012,23927,35534,155157,0,6,26112,22,2008576,0,44584975,392465385,0,1
6936135,22608,23828,117364,2,14,1143296,53,5121536,0,76901297,381221793,0,1
13073657,35213,24019,110693,3,11,862208,58,2022912,0,48337183,131452790,0,1
20157918,17718,34463,120965,0,9,615424,55,4929024,0,26016441,172542964,0,1
26128768,36407,28028,120028,0,13,1222656,41,3211776,0,94640186,262518927,0,1
22879258,28330,325255,118703,3,6,30720,55,4955136,0,23800113,269682939,0,1
28678864,21997,439099,169883,0,30,2392064,12,1270272,0,8866185,6108728,0,1
19420761,34862,221742,121162,0,39,3285504,1,4096,0,26815841,7248433,0,1
27172894,30960,91629,146821,2,51,158208,0,0,0,4312812,0,0,1
17060721,29740,35437,112967,1,43,303616,1,4096,0,3577211,72350,0,1
27917437,30490,21433,121520,1,34,1890304,4,16384,0,22527777,2304558,0,1
27075951,19305,221579,175696,1,18,1093632,19,1277952,0,4834156,5094484,0,1
18006808,28452,149216,95739,0,35,2171904,5,49152,0,16000138,10711178,0,1
20143604,25392,27611,107602,2,40,1545728,3,12288,0,10611876,535388,0,1
1638842,35774,315307,124227,0,27,1416192,4,16384,0,6299048,8631851,0,1
2462579,31139,406939,100154,1,40,332800,14,864256,0,3442335,4777356,0,1
13909902,21583,62706,127282,0,38,351232,1,4096,0,3397370,68072,0,1
29086733,15525,271161,115193,2,40,169984,1,4096,0,3165112,71687,0,1
28505450,25238,119395,69341,0,45,156160,0,0,0,3936267,0,0,1
26384143,16191,21700,26191,0,39,266752,1,4096,0,3339303,80633,0,1
25604292,18377,61566,22214,0,29,1778688,3,12288,0,9405060,4491054,0,1
26198585,25275,288792,12675,0,35,2990080,21,1687552,0,17645294,13929405,0,1
19443564,26960,483498,10537,2,20,2110464,5,40960,0,9668952,356362,0,1
15111644,26677,304846,16728,9,30,1993728,5,40960,0,8678392,12114140,0,1
27937716,17906,87243,41025,3,25,1850368,6,24576,0,17953737,2511048,0,1
2477839,41077,601648,65631,1,25,1523200,17,516096,0,3869549,4535370,0,1
23523483,19657,700871,17399,6,31,2452992,6,24576,0,27584772,468753,0,1
24913817,33080,999730,18951,17,33,3082240,2,8192,0,22666264,156150,0,1
27633050,13351,1004603,16092,48,37,4240896,0,0,0,29988171,0,0,1
24686640,9265,794346,32372,1,30,2669568,0,0,0,14624440,0,0,1
29215790,11680,841843,47657,1,36,3860992,0,0,0,22965265,0,0,1
28914054,12148,612493,87367,1,42,4327424,1,16384,0,38706561,213896,0,1
52023337,26135,504179,126568,2,24,2153984,0,0,0,15414071,0,0,1
77984420,29,474046,77078,0,29,2754560,0,0,0,17519974,0,0,1
45460625,2032,108808,84225,12,34,3412992,40,1224704,0,27515872,2821998,0,1
37463623,26,285104,100838,3,29,2742272,0,0,0,14170144,0,0,1
39213506,21,532834,145476,1,39,4141568,0,0,0,34051479,0,0,1
24698842,1158,28671,5401,11,16,1591808,17,1372672,0,62990309,136596178,0,1
23075725,18,46943,31422,6,22,2263040,52,3906560,0,111630300,218503824,0,1
38165792,546,47748,6516,27,1,4096,69,7276032,0,5496275,354239729,0,1
24598721,496,270885,12416,19,12,1487360,37,3486208,0,168065428,369578148,0,1
29738583,75,562266,74420,1,10,1245184,39,4264448,0,42358707,267636798,0,1
22532021,333,609266,46812,1,13,1319936,46,4946432,0,88562460,318102558,0,1
23494540,19,1128640,16271,0,14,1403904,38,2182144,0,75974009,310717081,0,1
32680210,62,970350,61663,0,19,2229248,48,4741120,0,102799404,349121999,0,1
35539046,271,1218267,46899,0,11,1262592,57,3493376,1,11564465,123034761,768725,1
20719445,102,994439,752,0,18,1987584,35,2864640,1,67215644,228397376,5787858,1
25170513,7888,24539,7399,0,0,0,74,6089728,0,0,430108665,0,1
19844664,917,686822,37523,0,0,0,43,3525120,0,0,394321739,0,1
25284939,11106,842781,24746,1,0,0,36,3130368,0,0,287370270,0,1
19822374,11182,825703,56352,0,0,0,74,6523904,0,0,578164549,0,1
53367223,2848,707595,5037,0,0,0,29,2339840,0,0,11907276,0,1
24654577,9427,690305,49423,0,1,32768,69,6856192,0,78482,650502616,0,1
23489543,9828,734741,19718,2,0,0,47,4003328,0,0,17518088,0,1
26996009,90,1070134,14087,3,0,0,71,2231808,0,0,499497165,0,1
49714516,2035,785805,105201,4,0,0,40,1753088,0,0,138978879,0,1
28860851,477,550193,118831,1,0,0,114,10264576,0,0,348483915,0,1
22329578,2545,167031,65875,0,0,0,6,421888,0,0,1339269,0,1
28311867,16421,585831,1556,2,0,0,33,2925056,0,0,676623980,0,1
44391034,13611,828667,529,0,3,323072,102,4364288,0,198314,337923995,0,1
24004304,10439,441489,523,3,20,2259456,43,1138688,0,83715920,47008135,0,1
32870258,7051,991254,10511,1,27,2758144,94,811008,0,22737621,12286365,0,1
35098538,7853,970970,86590,0,20,2277376,105,1544192,0,31223921,15184773,0,1
27415781,13532,1062181,88159,3,17,1369088,45,839680,1,5603189,2568414,7751324,1
32235098,4263,948694,105259,0,37,3680256,1,4096,0,20745685,120020,0,1
26368199,9784,475422,145051,1,30,3335680,2,8192,0,24101429,3015430,0,1
31785546,9624,164134,129963,3,40,4200448,0,0,0,27818802,0,0,1
32656104,13652,282462,118883,6,34,3748352,0,0,0,25789805,0,0,1
46000326,4987,1271304,57554,1,45,4652032,0,0,0,30098780,0,0,1
25857932,10506,1216764,120097,0,54,2297344,1,4096,0,20851136,51285,0,1
29350494,22511,1039191,145068,0,53,217088,0,0,0,4982030,0,0,1
26422391,23200,904758,93991,0,71,287232,0,0,0,4768958,0,0,1
30608585,17658,1138774,114272,0,68,278528,0,0,0,5058965,0,0,1
40219019,24701,1119018,138415,2,35,850944,17,1044480,0,5030916,8038739,0,1
28340452,26062,1193579,136964,0,72,479744,1,4096,0,5260166,4036146,0,1
23443339,19857,868266,120218,2,41,1153024,0,0,0,9062939,0,0,1
18303419,18523,1100713,135894,3,28,109568,2,8192,0,1942607,2478935,0,1
63864978,21518,1317258,68270,3,29,1012224,12,528384,0,4666050,1462651,0,1
49207050,20481,1008540,55574,20,30,959488,5,20480,0,7707598,1540792,0,1
38468737,19180,953329,68072,3,34,2652160,2,8192,0,16932035,5234694,0,1
27408954,8881,730729,98756,0,51,1363968,6,24576,0,10517820,1343898,0,1
34619422,3666,676773,92301,2,7,28672,0,0,0,664510,0,0,1
27288773,15328,531478,93327,0,22,90112,0,0,0,2028283,0,0,1
23599458,11638,323966,99595,1,8,32768,0,0,0,950036,0,0,1
25821193,6987,386962,150199,1,1,4096,42,1085440,1,68776,11322715,3057101,1
41830929,21548,613896,51199,0,0,0,89,462848,0,0,16992160,0,1
26463803,16628,990774,116560,1,0,0,64,303104,0,0,47786097,0,1
22983915,24114,881676,104270,12,1,32768,83,577536,0,55630,21406988,0,1
29861130,26612,948662,64377,1,0,0,123,872448,0,0,13741092,0,1
18333105,23242,1177278,124312,17,0,0,120,946176,0,0,10569061,0,1
17444630,24637,609319,129834,13,15,741376,61,667648,1,5410119,10053628,2275041,1
45120852,22921,522394,124335,4,30,82432,10,172032,0,2265577,6136085,0,1
34561463,31155,915292,113142,1,6,14336,50,4451328,0,18601191,209489939,0,1
24587587,23449,1134886,50659,2,5,10240,45,3764224,0,23242577,287620707,0,1
26647124,27947,876232,72180,2,2,5632,53,5417984,0,19818399,400794246,0,1
26954865,6958,568946,93944,0,2,5632,40,4404736,0,11577183,190309227,0,1
23505857,31462,878714,136519,1,10,22016,65,4995072,0,43593912,511897943,0,1
21728201,23108,1127616,143242,0,4,4096,42,3538432,0,17693954,210485034,0,1
22838885,25518,1156403,88906,0,2,5632,40,2952704,0,12375154,268612111,0,1
23861573,34991,816285,111233,1,4,24576,67,6185472,0,22428891,451715083,0,1
18939366,32119,976139,98945,0,2,8192,26,2467328,0,8114364,244614502,0,1
25269582,38147,971001,84051,1,12,150528,74,7543808,0,39800140,362077127,0,1
34407965,26014,3671,92513,2,7,65536,15,958976,0,23237062,71625937,0,1
22683053,28813,300306,104955,1,11,58368,63,6261248,0,44254407,627747762,0,1
24654592,24845,602292,88738,0,4,16384,40,4482048,0,22039445,219366281,0,1
20021622,27596,980026,105291,6,5,20480,36,3854336,0,23270806,338573285,0,1
33624236,29719,1169977,136364,2,6,24576,68,7385600,0,24016827,274527115,0,1
27538246,33925,708403,111638,4,8,53248,19,1433600,0,53873693,167028257,0,1
40603636,9493,636142,75255,12,4,24576,42,4403200,0,9608382,312930053,0,1
27110247,17374,988776,87180,4,0,0,67,6604800,0,0,251855518,0,1
30370847,33026,1077383,118842,19,19,495104,163,16224256,0,784683,57805357,0,1
24156085,3505,1031100,140622,7,24,274432,1,4096,0,1380834,40100,0,1
23936372,41325,1008391,114993,4,0,0,0,0,0,0,0,0,1
21934651,22835,714297,103146,12,4,5120,4,180224,0,120244761,107271145,0,1
34579750,19931,702857,75457,19,39,79872,13,98304,0,3123404,1294830,0,1
42833752,29308,723899,84513,7,45,2491392,4,16384,0,21086346,237646,0,1
27196336,9885,728920,105634,5,32,2370048,3,12288,0,12774089,246903,0,1
27387342,26840,935137,126366,12,37,3381248,1,4096,0,22854237,78472,0,1
29437231,13389,1135222,94324,2,48,2415616,1,4096,0,14033928,59553,0,1
24617149,35988,1227527,135847,13,25,261632,18,1077248,0,2091549,19060902,0,1
28755881,25378,1021974,77487,7,33,2368000,7,258048,0,19496588,6385385,0,1
29411949,22114,933017,122460,11,40,1763840,12,69632,0,15363964,1029770,0,1
22679109,25113,1199882,104725,2,42,3428352,2,8192,0,30975394,2576849,0,1
35472467,19521,1224598,71707,47,40,3344384,4,16384,0,8311268,440450,0,1
43576155,25389,1263319,103614,267,39,3931136,4,16384,0,24196496,257244,0,1
38403308,24534,1139634,129732,13,38,3824128,2,8192,0,24665152,2537069,0,1
46239926,19687,1242227,93757,6,26,2504704,4,16384,0,16568247,2052179,0,1
41862206,35813,906868,82019,6,32,2401792,6,24576,0,19158350,524679,0,1
38055719,23626,1315727,11715,5,35,3094528,0,0,0,22755930,0,0,1
34724549,32709,1395773,74616,2,43,3513856,2,8192,0,25229355,103987,0,1
35588663,20454,1223803,58809,4,31,2426880,6,24576,0,14775195,548439,0,1
39482547,14248,626782,92462,4,27,2489344,3,12288,0,15848425,2479333,0,1
31411598,32563,879980,144062,1,29,2792960,16,1138688,0,18452154,3794647,0,1
45508903,34332,921317,92181,77,47,4815360,3,12288,0,44778352,264096,0,1
45825206,35036,831277,115727,3,26,2518528,2,8192,0,17239364,143343,0,1
56675466,32398,765047,114038,2,31,3070464,1,4096,0,23978251,143038,0,1
53243117,38582,965805,89694,2,41,4003840,3,12288,0,27025952,256826,0,1
52777345,31620,907663,132641,1,38,3657728,4,16384,0,21275042,467250,0,1
28678569,20892,1351812,116382,10,55,1494528,2,8192,0,9056399,153497,0,1
47916995,20079,896867,101549,1,35,143360,0,0,0,2869980,0,0,1
40645732,21304,811103,115097,1,62,316416,0,0,0,4971079,0,0,1
62592687,10094,597628,127164,1,54,248832,1,4096,0,4689394,644630,0,1
30182249,32637,551488,115595,2,69,282624,0,0,0,5635065,0,0,1
39437970,24617,658521,20387,0,52,212992,10,933888,0,4409989,1764045,0,1
56295592,25632,1019350,36642,0,58,238080,0,0,0,4577590,0,0,1
41181171,33353,981619,118057,4,50,281600,6,290816,0,4490481,919506,0,1
39843135,27717,742149,10247,4,41,167936,4,49152,0,3082540,239674,0,1
33302802,13153,675965,84762,1,21,86016,34,3428352,0,10901459,180980621,0,1
54863968,22885,843377,109460,1,2,8192,150,15413248,0,133872,58203328,0,1
32596294,33705,708694,90797,2,0,0,0,0,0,0,0,0,1
41522775,30046,1111161,106412,3,0,0,0,0,0,0,0,0,1
40078559,14338,815594,17269,3,3,12288,32,3270656,0,118752750,670176054,0,1
78083271,36049,661407,67331,23,7,28672,41,2810880,0,22706178,146430359,0,1
54515778,33123,774579,59384,10,9,36864,68,2573312,0,20501621,169407493,0,1
38583987,31832,332033,114857,531,12,49152,41,2107392,0,25973338,140347435,0,1
22705602,41240,668582,127095,36,15,61440,75,4933632,0,26583509,160908406,0,1
27114073,35986,539939,55568,17,3,12288,27,2789888,0,33432464,173204539,0,1
31453427,13957,749497,95397,80,9,36864,39,3898368,0,48718423,504469831,0,1
46620802,31073,882491,95008,101,9,36864,59,4512768,0,29305970,219707792,0,1
24693411,29267,657526,101351,57,12,49152,35,2718208,0,43048220,259477855,0,1
